players_id,year,team,league,G,AB,R,H,HR,RBI,SB,CS,BB,SO
0bcea9630afe,1989,TOR,AL,9,11,2,2,1,2,0,0,4,3
0bcea9630afe,1990,TOR,AL,3,5,0,0,0,0,0,0,0,3
0bceccfcf05a,2002,CLE,AL,4,0,0,0,0,0,0,0,0,0
0bceccfcf05a,2002,DET,AL,3,0,0,0,0,0,0,0,0,0
0bd27f291f2e,1884,BSN,NL,7,25,1,2,0,1,,,1,13
0bd27f291f2e,1885,BFN,NL,1,3,0,0,0,0,,,0,1
0bd27f291f2e,1885,LS2,AA,4,14,0,2,0,1,,,0,
0bd67a54ff03,1890,BFP,PL,1,2,0,0,0,0,0,,0,1
0bd67a54ff03,1890,PTP,PL,1,2,0,1,0,0,0,,0,0
0bd73c2f999d,1960,WS1,AL,9,3,0,0,0,0,0,0,1,0
0bd73c2f999d,1961,MIN,AL,15,6,0,0,0,0,0,0,0,2
0bd73c2f999d,1962,MIN,AL,19,4,1,2,0,0,0,0,0,1
0bdd5e458403,1912,BSN,NL,1,2,0,1,0,0,0,,0,0
0bddba702fd2,1925,DET,AL,1,1,0,0,0,0,0,0,0,0
0be0b3e65c3f,2002,SEA,AL,6,0,0,0,0,0,0,0,0,0
0be0e194efa8,1926,NY1,NL,4,7,0,1,0,0,0,,0,2
0be19ca80fb0,2006,BOS,AL,3,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2008,BOS,AL,6,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2010,SEA,AL,19,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2011,SEA,AL,39,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2011,DET,AL,14,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2012,LAA,AL,5,0,0,0,0,0,0,0,0,0
0be19ca80fb0,2012,TOR,AL,5,0,0,0,0,0,0,0,0,0
0be89ad586b7,2010,WAS,NL,54,2,0,1,0,0,0,0,0,1
0be89ad586b7,2011,WAS,NL,73,0,0,0,0,0,0,0,0,0
0be89ad586b7,2012,WAS,NL,37,0,0,0,0,0,0,0,0,0
0be89ad586b7,2013,WAS,NL,68,0,0,0,0,0,0,0,0,0
0be89ad586b7,2014,WAS,NL,65,0,0,0,0,0,0,0,0,0
0be89ad586b7,2015,WAS,NL,58,0,0,0,0,0,0,0,0,0
0be89ad586b7,2016,TOR,AL,38,0,0,0,0,0,0,0,0,0
0be89ad586b7,2016,SEA,AL,19,0,0,0,0,0,0,0,0,0
0be89ad586b7,2017,CIN,NL,58,1,0,0,0,0,0,0,0,0
0beb92705d7f,1938,PHA,AL,4,7,1,0,0,0,0,0,2,2
0beb92705d7f,1939,PHA,AL,4,6,0,1,0,0,0,0,0,1
0bec20169a0b,1954,CIN,NL,16,2,2,1,0,0,0,0,1,0
0beedb99a642,2006,OAK,AL,8,24,2,7,0,2,1,0,1,4
0beedb99a642,2007,CLE,AL,41,67,7,8,0,4,1,1,7,20
0bf0bed54b0a,1978,TOR,AL,2,9,3,4,0,2,0,0,0,1
0bf1c84c06f4,1906,SLA,AL,25,53,4,13,0,7,3,,10,9
0bf2738da2b7,1994,LAN,NL,28,1,0,1,0,1,0,0,0,0
0bf2738da2b7,1996,LAN,NL,20,3,0,0,0,0,0,0,0,2
0bf2738da2b7,1997,LAN,NL,48,7,0,1,0,0,0,0,0,5
0bf2738da2b7,1998,LAN,NL,33,49,10,11,1,2,0,0,2,22
0bf2738da2b7,1999,LAN,NL,30,62,7,13,1,9,1,0,3,23
0bf2738da2b7,2000,LAN,NL,32,68,5,11,3,8,0,0,1,25
0bf2738da2b7,2001,LAN,NL,16,33,4,5,1,2,1,0,1,20
0bf2738da2b7,2003,LAN,NL,10,15,0,2,0,1,0,0,1,9
0bf2738da2b7,2004,LAN,NL,60,1,0,0,0,0,0,0,0,1
0bf5610b810a,2005,CIN,NL,17,38,3,5,0,1,0,0,0,10
0c0db164daf6,2014,SEA,AL,57,0,0,0,0,0,0,0,0,0
0c0db164daf6,2015,SEA,AL,10,0,0,0,0,0,0,0,0,0
0c0db164daf6,2015,ARI,NL,3,0,0,0,0,0,0,0,0,0
0c0db164daf6,2016,ARI,NL,25,0,0,0,0,0,0,0,0,0
0c0db164daf6,2017,TOR,AL,65,0,0,0,0,0,0,0,0,0
0c0db164daf6,2018,SLN,NL,30,0,0,0,0,0,0,0,0,0
0c0f59613e63,2000,ATL,NL,131,455,87,134,4,37,40,14,73,80
0c0f59613e63,2001,ATL,NL,79,324,39,89,4,30,22,6,24,56
0c0f59613e63,2002,ATL,NL,154,636,95,175,8,47,27,15,43,114
0c0f59613e63,2003,ATL,NL,156,664,130,194,15,61,25,2,60,76
0c0f59613e63,2004,ATL,NL,143,563,103,157,14,59,29,6,58,71
0c0f59613e63,2005,ATL,NL,154,616,100,175,12,58,46,10,62,78
0c0f59613e63,2006,LAN,NL,159,654,113,196,15,63,37,13,73,98
0c0f59613e63,2007,LAN,NL,138,581,87,157,6,47,25,6,55,68
0c0f59613e63,2008,LAN,NL,36,143,34,51,5,16,8,3,20,17
0c0f59613e63,2009,LAN,NL,150,613,92,165,9,47,12,6,61,89
0c0f59613e63,2010,LAN,NL,97,383,66,115,8,43,22,4,40,60
0c0f59613e63,2011,LAN,NL,37,137,15,27,1,12,5,3,11,21
0c0f59613e63,2011,SLN,NL,50,196,29,50,7,16,4,2,17,18
0c0f59613e63,2012,SLN,NL,121,477,69,126,5,49,12,4,44,57
0c0f59613e63,2014,MIA,NL,9,35,4,6,0,2,0,0,2,7
0c142082df50,1907,BSN,NL,1,2,0,1,0,0,0,,0,0
0c143e837108,1991,BOS,AL,4,0,0,0,0,0,0,0,0,0
0c1473804d53,2018,WAS,NL,10,0,0,0,0,0,0,0,0,0
0c14c4d01c2e,1992,TOR,AL,2,0,0,0,0,0,0,0,0,0
0c14c4d01c2e,1993,LAN,NL,41,4,0,1,0,0,0,0,0,3
0c14c4d01c2e,1994,BOS,AL,12,0,0,0,0,0,0,0,0,0
0c14c4d01c2e,1996,NYN,NL,5,0,0,0,0,0,0,0,0,0
0c14c4d01c2e,1997,BOS,AL,18,0,0,0,0,0,0,0,0,0
0c14c4d01c2e,1997,NYN,NL,9,0,0,0,0,0,0,0,0,0
0c14ed5fcf9c,1938,PHA,AL,22,81,6,21,0,11,1,0,9,7
0c14ed5fcf9c,1939,PHA,AL,43,155,20,39,3,29,0,0,16,11
0c14ed5fcf9c,1941,PHI,NL,151,540,78,168,14,79,9,,82,33
0c14ed5fcf9c,1942,PHI,NL,139,459,37,121,8,41,3,,67,26
0c14ed5fcf9c,1943,NYA,AL,154,583,78,158,14,107,3,7,76,31
0c14ed5fcf9c,1944,NYA,AL,154,573,88,168,22,91,4,2,97,29
0c14ed5fcf9c,1945,NYA,AL,152,565,77,161,18,111,2,3,90,23
0c14ed5fcf9c,1946,NYA,AL,108,323,37,75,9,49,0,1,38,35
0c14ed5fcf9c,1947,PHI,NL,14,41,5,10,1,8,0,,5,4
0c1800fbb886,1871,FW1,NA,9,34,7,7,0,3,0,0,1,2
0c1942836806,1926,BOS,AL,1,1,1,0,0,0,0,0,0,0
0c1942836806,1927,CLE,AL,20,67,10,18,1,7,0,1,5,7
0c1942836806,1928,CLE,AL,110,427,50,118,4,50,3,7,21,35
0c1da961ec4f,2013,NYA,AL,8,0,0,0,0,0,0,0,0,0
0c1da961ec4f,2014,NYA,AL,4,0,0,0,0,0,0,0,0,0
0c1da961ec4f,2015,BAL,AL,2,0,0,0,0,0,0,0,0,0
0c1e4d29dfc5,1908,CLE,AL,4,9,1,4,0,2,0,,0,1
0c1fa49df187,2007,MIL,NL,9,9,1,2,0,2,0,0,0,3
0c1fa49df187,2008,MIL,NL,32,53,2,12,0,6,0,0,2,18
0c1fa49df187,2009,MIL,NL,27,45,4,6,0,4,0,0,1,22
0c1fa49df187,2010,MIL,NL,42,34,2,6,0,1,0,0,3,14
0c1fa49df187,2012,MIL,NL,62,1,0,0,0,0,0,0,0,1
0c1fa49df187,2013,CIN,NL,57,2,1,1,0,0,0,0,0,0
0c1fa49df187,2014,CIN,NL,53,0,0,0,0,0,0,0,0,0
0c1fa49df187,2015,CIN,NL,40,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2008,SLN,NL,41,1,0,0,0,0,0,0,0,1
0c20d541d8a5,2009,SLN,NL,29,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2009,CLE,AL,32,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2010,CLE,AL,63,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2011,CLE,AL,64,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2012,CLE,AL,61,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2013,CLE,AL,54,0,0,0,0,0,0,0,0,0
0c20d541d8a5,2014,LAN,NL,49,1,0,0,0,0,0,0,0,1
0c2635cc2b80,1974,PIT,NL,4,1,0,0,0,0,0,0,1,1
0c27abda3a53,2011,DET,AL,9,0,0,0,0,0,0,0,0,0
0c27abda3a53,2011,MIN,AL,10,0,0,0,0,0,0,0,0,0
0c27abda3a53,2012,MIN,AL,1,0,0,0,0,0,0,0,0,0
0c27abda3a53,2014,MIN,AL,7,0,0,0,0,0,0,0,0,0
0c2d7881a676,1997,BAL,AL,14,0,0,0,0,0,0,0,0,0
0c2d7881a676,1997,MON,NL,11,13,1,1,0,1,0,0,0,5
0c2d7881a676,1998,MON,NL,2,3,0,1,0,1,0,0,0,1
0c2d7881a676,1999,MON,NL,3,4,1,1,0,0,0,0,0,1
0c2d7881a676,2000,MON,NL,41,22,1,4,0,3,0,0,1,8
0c2d7881a676,2001,MON,NL,10,1,0,0,0,0,0,0,0,1
0c30180ed729,1989,CHA,AL,31,81,5,18,1,8,0,1,6,14
0c30180ed729,1991,CHA,AL,80,140,8,32,5,21,0,0,9,18
0c30180ed729,1992,CHA,AL,24,50,3,9,0,3,0,0,1,8
0c30180ed729,1993,CHA,AL,8,20,1,1,0,0,0,0,0,1
0c30180ed729,1994,CLE,AL,4,10,1,1,0,0,0,0,2,1
0c30180ed729,1995,MIN,AL,76,195,19,55,1,27,0,1,14,27
0c34b9d4373e,1912,DET,AL,2,4,0,1,0,0,0,,1,
0c34b9d4373e,1913,DET,AL,33,79,15,14,0,7,0,,9,14
0c34b9d4373e,1914,DET,AL,46,97,8,21,1,7,0,,11,24
0c34b9d4373e,1915,DET,AL,46,103,9,15,0,6,2,,16,26
0c34b9d4373e,1916,DET,AL,39,72,8,16,1,5,0,,15,30
0c34b9d4373e,1917,DET,AL,38,87,7,11,0,2,0,,13,24
0c34b9d4373e,1918,DET,AL,33,77,3,14,0,11,0,,11,13
0c34b9d4373e,1919,DET,AL,34,97,7,14,0,14,1,,5,24
0c34b9d4373e,1920,DET,AL,38,83,7,14,0,5,0,0,14,27
0c34b9d4373e,1921,DET,AL,32,88,8,23,1,11,0,0,4,15
0c34b9d4373e,1922,DET,AL,39,72,4,15,1,7,0,0,8,20
0c34b9d4373e,1923,DET,AL,50,104,10,24,0,13,0,1,17,27
0c34b9d4373e,1924,DET,AL,40,38,5,5,0,2,0,0,4,15
0c34b9d4373e,1925,DET,AL,35,81,10,15,1,12,0,0,10,18
0c34b9d4373e,1926,DET,AL,35,42,6,10,1,5,0,0,3,11
0c371893f0ab,1967,LAN,NL,1,0,0,0,0,0,0,0,0,0
0c371893f0ab,1970,ML4,AL,1,0,0,0,0,0,0,0,0,0
0c3a72339a3d,1974,CAL,AL,57,196,24,53,5,26,6,3,18,23
0c3a72339a3d,1975,CAL,AL,107,375,41,107,3,48,3,4,45,43
0c3a72339a3d,1976,CAL,AL,146,466,53,120,2,49,4,5,64,53
0c3a72339a3d,1977,CAL,AL,25,100,12,29,2,8,3,2,7,4
0c3a72339a3d,1977,CLE,AL,112,392,52,119,5,43,3,2,40,38
0c3a72339a3d,1978,SEA,AL,140,486,58,128,11,51,3,4,60,47
0c3a72339a3d,1979,SEA,AL,150,554,81,175,16,100,2,2,67,64
0c3a72339a3d,1980,SEA,AL,148,520,62,156,13,78,2,3,72,81
0c3a72339a3d,1981,SEA,AL,99,335,39,87,6,30,1,3,47,53
0c3a72339a3d,1982,SEA,AL,144,509,58,151,12,70,8,5,67,71
0c3a72339a3d,1984,OAK,AL,148,469,58,124,5,52,2,5,52,59
0c3a72339a3d,1985,OAK,AL,137,424,48,125,14,60,3,1,49,58
0c3a72339a3d,1986,OAK,AL,125,407,57,104,6,43,3,2,65,68
0c3a8d3f201a,1974,SFN,NL,7,14,5,4,2,3,0,0,1,4
0c3a8d3f201a,1975,SFN,NL,35,80,4,7,1,2,0,0,5,44
0c3a8d3f201a,1976,SFN,NL,38,78,3,8,0,3,0,0,5,42
0c3a8d3f201a,1977,SFN,NL,26,49,1,6,1,4,0,0,3,24
0c3a8d3f201a,1978,SFN,NL,37,70,2,4,0,0,1,0,5,32
0c3a8d3f201a,1979,SFN,NL,24,42,3,7,0,3,0,1,1,11
0c3a8d3f201a,1980,SFN,NL,22,30,1,1,0,0,0,0,1,12
0c3a8d3f201a,1981,ATL,NL,26,15,1,1,0,0,0,0,0,9
0c3a8d3f201a,1982,SDN,NL,32,58,2,5,0,2,0,0,4,30
0c3a8d3f201a,1983,SDN,NL,31,19,1,1,0,1,0,0,2,11
0c3a8d3f201a,1983,NYA,AL,6,0,0,0,0,0,0,0,0,0
0c3a8d3f201a,1984,NYA,AL,11,0,0,0,0,0,0,0,0,0
0c3a8d3f201a,1985,NYA,AL,3,0,0,0,0,0,0,0,0,0
0c3a8d3f201a,1986,NYA,AL,4,0,0,0,0,0,0,0,0,0
0c3c38e024b7,1946,CLE,AL,28,62,7,15,1,9,0,1,5,9
0c3c38e024b7,1947,NYA,AL,11,32,4,7,1,6,0,1,1,5
0c3c38e024b7,1948,NYA,AL,22,38,0,8,0,4,0,0,1,6
0c3c38e024b7,1949,SLA,AL,109,284,28,74,8,49,0,1,32,22
0c3c38e024b7,1950,SLA,AL,126,396,55,111,13,65,2,0,64,25
0c3c38e024b7,1951,SLA,AL,98,310,44,78,8,44,1,0,43,26
0c3c38e024b7,1952,CHA,AL,132,375,35,90,13,50,1,0,54,34
0c3c38e024b7,1953,CHA,AL,113,334,46,96,8,54,1,0,47,29
0c3c38e024b7,1954,CHA,AL,107,316,31,77,7,34,0,1,37,28
0c3c38e024b7,1955,CHA,AL,138,426,67,111,16,61,2,2,68,34
0c3c38e024b7,1956,CHA,AL,136,450,55,132,11,75,2,0,53,34
0c3c38e024b7,1957,CHA,AL,101,351,33,90,11,70,2,0,35,24
0c3c38e024b7,1958,CHA,AL,127,421,53,115,20,84,2,1,57,37
0c3c38e024b7,1959,CHA,AL,140,505,63,134,22,84,4,3,55,49
0c3c38e024b7,1960,CHA,AL,129,421,43,106,7,46,2,0,42,39
0c3c38e024b7,1961,CHA,AL,116,337,38,95,7,41,0,0,37,22
0c3c38e024b7,1962,CHA,AL,84,220,17,59,2,26,1,0,32,23
0c3c38e024b7,1963,CHA,AL,35,73,4,17,0,6,0,0,8,7
0c40e3702743,2015,NYA,AL,15,2,5,1,0,0,5,2,0,0
0c4829fb7cbd,1996,DET,AL,11,0,0,0,0,0,0,0,0,0
0c4829fb7cbd,1997,DET,AL,32,2,0,0,0,0,0,0,0,1
0c4829fb7cbd,1998,DET,AL,34,7,1,1,0,0,0,0,0,3
0c4829fb7cbd,1999,DET,AL,24,5,0,0,0,0,0,0,0,2
0c4829fb7cbd,2005,TEX,AL,2,0,0,0,0,0,0,0,0,0
0c4b0338398c,1892,NY1,NL,3,12,1,4,0,1,3,,2,0
0c4b0338398c,1892,CHN,NL,16,61,4,10,0,2,2,,1,6
0c4e161b4124,1984,SLN,NL,33,86,7,24,3,12,0,0,5,18
0c4e161b4124,1985,SLN,NL,95,253,15,57,0,34,0,2,26,37
0c4e161b4124,1986,MON,NL,30,65,5,13,1,7,0,1,6,21
0c4e161b4124,1987,MIN,AL,41,105,7,21,1,12,0,0,8,24
0c4e161b4124,1988,MIN,AL,24,60,1,4,0,0,0,0,1,17
0c4e161b4124,1989,PHI,NL,11,20,1,3,0,0,0,0,6,7
0c4e161b4124,1990,PHI,NL,17,30,1,5,0,4,0,0,3,11
0c5630a79b92,1948,CIN,NL,16,6,0,0,0,0,0,,1,2
0c5630a79b92,1951,CIN,NL,2,0,0,0,0,0,0,0,0,0
0c585d15caf9,1952,BRO,NL,57,36,1,5,0,5,0,0,0,15
0c585d15caf9,1953,BRO,NL,34,17,1,4,0,1,0,0,0,5
0c585d15caf9,1954,BRO,NL,5,0,0,0,0,0,0,0,0,0
0c585d15caf9,1955,BRO,NL,6,3,0,1,0,1,0,0,0,1
0c585d15caf9,1955,CIN,NL,32,30,3,3,0,2,0,0,1,10
0c585d15caf9,1956,CIN,NL,34,10,0,0,0,0,0,0,0,7
0c585d15caf9,1957,WS1,AL,7,0,0,0,0,0,0,0,0,0
0c5a2d1cf230,1955,KC1,AL,5,10,0,1,0,0,0,0,1,7
0c5ad1268444,2017,COL,NL,17,19,2,3,0,1,0,0,5,5
0c5ad1268444,2018,COL,NL,91,181,17,42,5,19,1,0,18,64
0c60977c1cd9,1925,PHA,AL,1,3,0,0,0,0,0,0,0,0
0c60977c1cd9,1926,PHA,AL,13,9,0,2,0,0,0,0,0,1
0c60977c1cd9,1927,PHA,AL,15,6,1,0,0,0,0,0,1,2
0c65771c81b5,1912,CLE,AL,11,30,1,5,0,2,0,,5,
0c65771c81b5,1914,CHA,AL,15,47,4,13,0,5,2,1,3,8
0c65771c81b5,1915,CHA,AL,2,2,0,0,0,0,0,,0,2
0c65771c81b5,1915,NY1,NL,1,3,0,0,0,0,0,,0,0
0c65849f9fe0,1991,TOR,AL,4,0,0,0,0,0,0,0,0,0
0c65849f9fe0,1992,OAK,AL,58,0,0,0,0,0,0,0,0,0
0c65849f9fe0,1993,OAK,AL,40,0,0,0,0,0,0,0,0,0
0c65849f9fe0,1994,OAK,AL,33,0,0,0,0,0,0,0,0,0
0c65849f9fe0,1995,MIN,AL,6,0,0,0,0,0,0,0,0,0
0c6764f74ef8,1990,SDN,NL,32,3,1,0,0,0,0,0,1,1
0c6764f74ef8,1991,SDN,NL,65,5,0,0,0,0,0,0,0,2
0c6764f74ef8,1992,SDN,NL,61,6,0,0,0,0,0,0,1,0
0c6764f74ef8,1993,SDN,NL,34,0,0,0,0,0,0,0,0,0
0c6764f74ef8,1993,FLO,NL,36,2,0,0,0,0,0,0,0,0
0c6764f74ef8,1994,SLN,NL,56,1,0,0,0,0,0,0,0,0
0c6764f74ef8,1995,SLN,NL,1,0,0,0,0,0,0,0,0,0
0c6764f74ef8,1997,SFN,NL,71,3,1,1,0,0,0,0,1,1
0c6764f74ef8,1998,SFN,NL,68,6,0,1,0,0,0,0,0,4
0c6764f74ef8,1999,SFN,NL,62,1,1,1,0,1,0,0,0,0
0c6764f74ef8,2000,NYN,NL,32,1,0,0,0,0,0,0,0,1
0c6764f74ef8,2001,CLE,AL,53,0,0,0,0,0,0,0,0,0
0c6764f74ef8,2002,TEX,AL,36,0,0,0,0,0,0,0,0,0
0c6764f74ef8,2003,ANA,AL,3,0,0,0,0,0,0,0,0,0
0c691ace6031,1966,KC1,AL,26,22,2,6,0,0,1,1,0,2
0c691ace6031,1969,PHI,NL,103,222,22,53,1,24,3,1,29,28
0c691ace6031,1970,PHI,NL,123,321,30,84,3,39,5,6,38,45
0c691ace6031,1971,PHI,NL,95,185,16,42,2,23,2,2,25,36
0c691ace6031,1972,PHI,NL,41,54,3,9,0,3,0,0,9,11
0c6a1f4f36fe,1954,SLN,NL,13,17,1,1,0,0,0,0,1,8
0c705ed3e93a,1892,WAS,NL,1,3,0,0,0,0,0,,0,1
0c705ed3e93a,1892,SLN,NL,1,4,0,0,0,0,0,,0,0
0c705ed3e93a,1897,PHI,NL,3,11,2,2,0,1,0,,2,2
0c7151280659,1927,BOS,AL,5,9,0,1,0,0,0,0,0,2
0c7151280659,1928,BOS,AL,2,1,0,0,0,0,0,0,0,1
0c7626966c9e,1876,NY3,NL,2,7,1,2,0,2,,,0,1
0c7626966c9e,1877,HAR,NL,1,4,0,1,0,0,,,0,0
0c7b0193a32e,1966,CHA,AL,3,6,1,3,0,1,0,0,0,2
0c7b0193a32e,1967,CHA,AL,12,12,0,0,0,1,0,0,0,8
0c7d9fabd068,1974,ML4,AL,58,88,8,26,2,9,2,1,3,16
0c7d9fabd068,1976,ML4,AL,24,61,4,10,0,4,0,0,6,8
0c7edb6f5945,1968,WS2,AL,1,1,0,0,0,0,0,0,0,0
0c7fb25a405b,1942,BRO,NL,1,0,1,0,0,0,0,,0,0
0c7fb25a405b,1946,BRO,NL,45,47,11,13,0,2,1,,4,1
0c7fb25a405b,1947,BRO,NL,32,80,7,21,0,7,1,,7,3
0c7fb25a405b,1948,PIT,NL,156,641,85,186,4,51,24,,61,41
0c7fb25a405b,1949,PIT,NL,144,557,72,136,0,31,4,,50,31
0c7fb25a405b,1950,PIT,NL,76,230,28,59,0,17,2,,18,13
0c7fb25a405b,1951,PIT,NL,8,16,0,3,0,0,0,0,0,1
0c7fb25a405b,1951,SLN,NL,51,186,21,51,0,14,0,3,10,10
0c7fb25a405b,1952,SLA,AL,9,7,0,1,0,0,0,0,2,0
0c819d1e5cef,1982,KCA,AL,8,0,0,0,0,0,0,0,0,0
0c819d1e5cef,1985,CHN,NL,11,14,2,2,0,0,0,0,1,5
0c82a96141ca,2007,OAK,AL,51,0,0,0,0,0,0,0,0,0
0c82a96141ca,2009,OAK,AL,10,0,0,0,0,0,0,0,0,0
0c865c693845,1977,SEA,AL,13,22,4,4,0,2,0,0,1,8
0c97df6a072b,1875,BR2,NA,2,8,2,2,0,0,0,0,0,0
0c99710f8548,1891,BS2,AA,1,2,0,0,0,0,0,,0,1
0c9a9a641648,1993,KCA,AL,5,0,0,0,0,0,0,0,0,0
0c9a9a641648,1995,SFN,NL,5,0,0,0,0,0,0,0,0,0
0c9ce9bac0a1,1981,MIN,AL,4,0,0,0,0,0,0,0,0,0
0c9e101f389c,1932,CHN,NL,23,56,4,14,0,6,0,,2,7
0c9e101f389c,1933,CHN,NL,134,515,68,140,6,51,4,,22,42
0c9e101f389c,1935,CHN,NL,107,385,60,125,2,66,6,,26,23
0c9e101f389c,1936,CHN,NL,154,605,93,212,16,96,4,,49,30
0c9e101f389c,1937,CHN,NL,154,615,104,199,17,115,6,,57,31
0c9e101f389c,1938,CHN,NL,129,476,63,130,8,62,1,,45,34
0c9e101f389c,1939,NY1,NL,150,560,68,170,11,79,2,,66,40
0c9e101f389c,1940,NY1,NL,121,460,68,139,7,61,5,,45,39
0c9e101f389c,1941,NY1,NL,16,35,3,6,0,1,0,,4,1
0c9e101f389c,1941,BSN,NL,48,113,20,26,2,15,2,,12,5
0c9e101f389c,1942,BSN,NL,64,187,18,42,3,24,2,,17,10
0c9e101f389c,1943,SLN,NL,39,86,5,25,0,9,1,,8,4
0c9e101f389c,1944,SLA,AL,16,51,4,13,0,6,0,0,6,3
0c9eb1ccf945,1985,ML4,AL,21,62,4,10,1,5,0,0,1,9
0ca12985aa64,1983,CIN,NL,16,44,6,10,0,5,2,0,11,13
0ca39716ebeb,2015,TEX,AL,68,0,0,0,0,0,0,0,0,0
0ca39716ebeb,2016,TEX,AL,35,0,0,0,0,0,0,0,0,0
0ca39716ebeb,2017,TEX,AL,39,0,0,0,0,0,0,0,0,0
0ca39716ebeb,2018,TEX,AL,38,0,0,0,0,0,0,0,0,0
0ca39716ebeb,2018,PIT,NL,16,0,0,0,0,0,0,0,0,0
0ca83dd4be7a,1890,PH4,AA,10,29,3,7,0,0,0,,1,
0cac37ef75e8,1981,BOS,AL,15,42,6,10,2,3,0,0,7,17
0cad0ef91a87,1977,ML4,AL,10,25,4,7,0,2,0,0,4,3
0cad0ef91a87,1980,ML4,AL,42,104,20,27,1,10,2,0,9,11
0cad0ef91a87,1981,ML4,AL,44,91,6,18,1,10,0,2,4,9
0cad0ef91a87,1982,ML4,AL,52,144,18,36,1,7,0,0,8,16
0cad0ef91a87,1983,ML4,AL,59,145,17,46,1,18,1,0,8,8
0cad0ef91a87,1984,ML4,AL,116,357,36,90,1,31,3,3,29,25
0cad0ef91a87,1985,ML4,AL,88,251,24,63,0,21,1,1,26,20
0cad0ef91a87,1986,BOS,AL,100,233,41,49,2,23,2,0,18,16
0cad0ef91a87,1987,BOS,AL,88,235,23,64,0,14,0,2,18,22
0cad0ef91a87,1988,BOS,AL,31,75,3,18,0,5,0,0,3,8
0cad0ef91a87,1989,BOS,AL,46,113,14,24,0,6,0,2,7,7
0cad0ef91a87,1989,ATL,NL,7,19,1,5,1,1,0,0,0,0
0cad0ef91a87,1989,ML4,AL,15,50,3,10,0,3,0,0,0,10
0cad0ef91a87,1990,DET,AL,32,70,8,16,0,4,0,0,6,4
0cb389a0a090,1921,CIN,NL,1,2,0,0,0,0,0,0,0,1
0cb389a0a090,1923,CLE,AL,1,0,0,0,0,0,0,0,0,0
0cb389a0a090,1924,CLE,AL,2,1,0,0,0,0,0,0,0,0
0cb4beb1f2c5,1926,WS1,AL,21,50,10,15,1,5,1,2,5,7
0cb4beb1f2c5,1929,CHN,NL,2,3,0,0,0,0,0,,1,1
0cb4beb1f2c5,1930,CHN,NL,74,219,43,62,2,37,6,,27,34
0cb4beb1f2c5,1931,CHN,NL,88,270,48,81,5,41,4,,31,46
0cb4beb1f2c5,1932,CHN,NL,6,22,3,5,0,3,1,,3,1
0cb4beb1f2c5,1932,BRO,NL,105,395,84,128,11,48,13,,33,41
0cb4beb1f2c5,1933,BRO,NL,103,358,75,102,9,40,11,,47,45
0cb4beb1f2c5,1934,BRO,NL,120,405,62,121,7,57,12,,63,47
0cb4beb1f2c5,1935,BRO,NL,112,352,51,102,7,59,6,,46,32
0cb4beb1f2c5,1936,BRO,NL,43,116,12,34,2,15,2,,11,14
0cc4212fe2b1,1942,BSN,NL,2,1,1,1,0,0,0,,0,0
0cc4212fe2b1,1944,BSN,NL,30,30,1,3,0,2,0,,5,3
0cc4212fe2b1,1945,BRO,NL,80,195,21,55,2,17,2,,18,19
0cc4212fe2b1,1946,BRO,NL,19,34,1,5,0,0,0,,3,4
0cc4212fe2b1,1953,PIT,NL,64,186,10,43,0,12,0,0,12,19
0cc5e01a7be6,1991,CHN,NL,52,1,0,0,0,0,0,0,0,0
0cc5e01a7be6,1992,CHN,NL,30,4,0,0,0,0,0,0,0,3
0cc5e01a7be6,1993,CHN,NL,10,1,0,0,0,0,0,0,0,1
0cc5e01a7be6,1993,CLE,AL,20,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1994,PHI,NL,52,4,0,1,0,2,0,0,0,2
0cc5e01a7be6,1995,PHI,NL,61,1,0,0,0,0,0,0,0,0
0cc5e01a7be6,1996,BOS,AL,75,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1997,BOS,AL,49,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1997,SEA,AL,27,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1998,SEA,AL,57,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1999,BAL,AL,10,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,1999,SLN,NL,40,0,0,0,0,0,0,0,0,0
0cc5e01a7be6,2000,SLN,NL,44,1,0,0,0,0,0,0,0,1
0cc5e01a7be6,2000,SDN,NL,22,0,0,0,0,0,0,0,0,0
0cc865f0da52,2017,TEX,AL,24,3,0,0,0,0,0,0,0,3
0cc865f0da52,2018,TEX,AL,13,0,0,0,0,0,0,0,0,0
0ccc4fdc6c35,1910,NY1,NL,12,4,1,1,0,0,0,,1,0
0ccc4fdc6c35,1912,BSN,NL,36,60,3,10,0,1,1,,5,16
